77
76
75
73
72
71
70
70
70
70
71
69
68
67
67
66
65
65
65
64
63
63
63
63
62
61
61
61
61
60
60
60
60
60
59
59
60
60
60
59
59
59
60
60
60
60
60
60
60
60
59
59
59
59
59
58
58
59
59
59
59
58
58
58
58
58
57
57
57
58
58
57
58
58
59
62
62
61
61
62
62
62
61
61
61
61
61
60
60
60
59
59
59
59
59
59
59
59
59
59
61
62
62
62
61
61
61
61
61
61
61
62
61
61
61
62
62
61
61
61
61
61
61
61
61
61
61
61
62
62
61
61
61
61
61
61
61
61
61
61
61
61
61
61
60
60
60
60
60
59
60
60
60
60
60
60
59
58
58
58
58
58
58
58
59
59
59
58
58
58
58
57
58
57
57
57
57
57
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
57
57
57
57
57
58
58
57
57
56
56
56
56
56
56
56
56
56
56
56
56
56
56
57
57
57
57
57
57
57
57
57
57
58
58
58
58
58
58
58
58
58
57
57
58
58
58
58
58
58
58
58
58
58
58
59
59
58
58
58
58
59
59
59
60
60
60
60
60
59
59
59
59
59
59
59
59
59
58
58
58
58
58
58
58
58
57
57
57
57
56
56
56
56
57
57
58
58
57
57
58
58
58
57
57
58
58
